id,editor_id,created_by_id,players_min_id,updated_by_id,players_max_id,duration_game_id,updated_at,image,name,initeditor,year,slug,is_deliverable,is_occasion,weigth,age,ht_price,is_deee,is_online,created_at,content,content_message,rvj2id,linktopresentationvideo
500,93,3,2,3,6,2,2024-11-12 16:05:37,bioviva-le-jeu_500.png,BIOVIVA LE JEU !,BIOVIVA,NULL,BIOVIVA-LE-JEU,0,1,1293,8,1400,1,0,2022-01-31 21:49:26,"1 plateau de jeu
800 questions commentées
54 cartes &quot;+&quot;
10 cartes &quot;Destination&quot;
120 points Viva
6 pions
1 dé
1 règle du jeu",NULL,500,NULL
501,11,3,2,NULL,4,1,2024-11-10 21:14:37,jeu-de-l-oie_501.png,JEU DE L'OIE,RAVENSBURGER,1987,JEU-DE-L-OIE,0,0,0,5,500,0,0,2022-01-31 21:49:26,"1 plan de jeu
6 grandes oies en bois
2 dés
1 règle du jeu",NULL,501,NULL
502,2,3,2,NULL,4,1,2024-11-10 21:14:37,puissance-4_502.png,PUISSANCE 4,MB,1975,PUISSANCE-4,0,1,635,7,1200,1,0,2022-01-31 21:49:26,"1 grille de jeu
21 pions rouges
21 pions jaunes",NULL,502,NULL
503,15,3,2,NULL,4,1,2024-11-10 21:14:37,mon-calendrier-perpetuel_503.png,MON CALENDRIER PERPETUEL,NATHAN,2017,MON-CALENDRIER-PERPETUEL,0,0,0,3,600,0,0,2022-01-31 21:49:26,"1 grand calendrier magnétique et effaçable
1 crochet et 2 ventouses
171 magnets
1 sac de rangement
1 feutre",NULL,503,NULL
504,75,3,2,NULL,4,1,2024-11-10 21:14:37,saute-grenouille_504.png,SAUTE GRENOUILLE,MAKO,1980,SAUTE-GRENOUILLE,0,0,0,6,500,0,0,2022-01-31 21:49:26,"1 jeu Saute Grenouille
10 grenouilles
4 épuisettes
1 planche d'autocollants",NULL,504,NULL
505,66,3,2,NULL,4,1,2024-11-10 21:14:37,memo-bonne-nuit-les-petits_505.png,MEMO Bonne nuit les petits,JEUX NATHAN,1996,MEMO-Bonne-nuit-les-petits,0,0,0,3,300,0,0,2022-01-31 21:49:26,NULL,NULL,505,NULL
506,99,3,2,NULL,4,1,2024-11-10 21:14:37,croa_506.png,CRÔA!,IELLO,2012,CROA,0,0,0,6,700,0,0,2022-01-31 21:49:26,"1 livret de règles
64 dalles qui forment la mare

Pour chaque couleur : 
1 grenouille Reine
6 grenouilles Servantes
6 pions Mâles",NULL,506,NULL
507,66,3,2,NULL,4,1,2024-11-10 21:14:37,loto-bois-et-champs_507.png,LOTO Bois et champs,JEUX NATHAN,1996,LOTO-Bois-et-champs,0,0,0,2,300,0,0,2022-01-31 21:49:26,"5 planches
30 tuiles",NULL,507,NULL
508,11,3,2,NULL,4,1,2024-11-10 21:14:37,le-voleur_508.png,LE VOLEUR,RAVENSBURGER,1994,LE-VOLEUR,0,1,134,7,400,1,0,2022-01-31 21:49:26,"40 objets prédécoupés
30 jetons
1 règle du jeu",NULL,508,NULL
509,11,3,2,NULL,4,1,2024-11-10 21:14:37,loto-la-reine-des-neiges_509.png,LOTO LA REINE DES NEIGES,RAVENSBURGER,2015,LOTO-LA-REINE-DES-NEIGES,0,0,152,3,300,1,0,2022-01-31 21:49:26,"24 cartes
4 planches",NULL,509,NULL
510,29,3,2,NULL,4,1,2024-11-10 21:14:37,memo-jungle_510.png,MEMO Jungle,DJECO,NULL,MEMO-Jungle,0,0,0,3,400,0,0,2022-01-31 21:49:26,30 pièces,NULL,510,NULL
511,100,3,2,NULL,4,1,2024-11-10 21:14:37,le-coffret-des-alphas_511.png,LE COFFRET DES ALPHAS,RECREALIRE,NULL,LE-COFFRET-DES-ALPHAS,0,0,0,4,1500,0,0,2022-01-31 21:49:26,"28 figurines
1 livre illustré
1 poster des Alphas
1 guide
1 livret
1 boîtier contenant 1 DVD et 1 CD",NULL,511,NULL
512,2,3,2,NULL,4,1,2024-11-10 21:14:37,touche-coule_512.png,TOUCHE-COULE,MB,1993,TOUCHE-COULE,0,0,0,7,1000,0,0,2022-01-31 21:49:26,"2 coffrets de jeux avec les grilles océan
2 flottes complètes composées chacune de : 
   1 porte-avions (5 trous)
   1 cuirassé (4 trous)
   1 croiseur (3 trous)
   1 sous-marin (3 trous)
   1 contre-torpilleur (2 trous)
4 séries de pions blancs
2 séries de pions rouges
1 feuille prédécoupée",NULL,512,NULL
513,4,3,2,NULL,4,1,2024-11-10 21:14:37,petites-chenilles-multicolores_513.png,PETITES CHENILLES MULTICOLORES,HABA,NULL,PETITES-CHENILLES-MULTICOLORES,0,0,0,3,300,0,0,2022-01-31 21:49:26,"1 dé multicolore
4 jeux de carte chenille multicolore (8 cartes par jeu)
1 règle du jeu",NULL,513,NULL
514,101,3,2,NULL,4,1,2024-11-10 21:14:38,the-big-idea_514.png,THE BIG IDEA,FUN FORGE,2011,THE-BIG-IDEA,0,0,0,8,500,0,0,2022-01-31 21:49:26,"92 cartes &quot;chose&quot;
92 cartes &quot;qualificatif&quot;
6 cartes &quot;médailles&quot;
24 cartes &quot;vote blanc&quot;
1 livret de règles",NULL,514,NULL
515,11,3,2,NULL,4,1,2024-11-10 21:14:38,cata-castors_515.png,CATA CASTORS! LES MINI JEUX,RAVENSBURGER,2009,CATA-CASTORS-LES-MINI-JEUX,0,0,0,4,300,1,0,2022-01-31 21:49:26,"1 décor de rivière entouré de parois rocheuses
37 troncs d&#039;arbres en bois
1 bâtonnet (longueur 9cm, diamètre 4 mm)
8 jetons
1 castor en bois
1 règle du jeu",NULL,515,NULL
516,19,3,2,NULL,4,1,2024-11-10 21:14:38,elixir-la-compli_516.png,ELIXIR LA COMPIL!,ASMODEE,NULL,ELIXIR-LA-COMPIL,0,0,0,8,500,1,0,2022-01-31 21:49:26,"56 cartes &quot;Alambic&quot;
56 cartes &quot;Mandragore&quot;
56 cartes &quot;Alchimie&quot;
1 règle du jeu",NULL,516,NULL
517,11,3,2,NULL,4,1,2024-11-10 21:14:38,attrape-moi_517.png,ATTRAPE-MOI !,RAVENSBURGER,1993,ATTRAPE-MOI,0,0,0,4,300,0,0,2022-01-31 21:49:26,"5 souris en bois
1 dé
1 gobelet
1 règle du jeu",NULL,517,NULL
518,9,3,2,NULL,4,1,2024-11-10 21:14:38,mastermind-junior_518.png,MASTERMIND JUNIOR,PARKER,1994,MASTERMIND-JUNIOR,0,1,441,6,600,1,0,2022-01-31 21:49:26,"1 support de jeu
72 animaux répartis en 6 couleurs différentes
15 petites fiches de score rouges en forme de lapin
15 petites fiches de score blanches en forme de lapin.",NULL,518,NULL
519,102,3,2,NULL,4,1,2024-11-10 21:14:38,jeu-de-puce_519.png,JEU DE PUCE,SCHMIDT INTERNATIONAL,NULL,JEU-DE-PUCE,0,0,0,6,300,0,0,2022-01-31 21:49:26,"4 grands jetons
40 petits jetons, en 4 couleurs différentes
1 cible
1 règle du jeu",NULL,519,NULL
520,29,3,2,NULL,4,1,2024-11-10 21:14:38,memo-grizzly_520.png,MEMO GRIZZLY,DJECO,NULL,MEMO-GRIZZLY,0,0,0,4,500,0,0,2022-01-31 21:49:26,"1 dé
21 cartes
1 règle du jeu",NULL,520,NULL
521,11,3,2,NULL,4,1,2024-11-10 21:14:38,ultimate-spider-man-game_521.png,ULTIMATE SPIDER-MAN Game,RAVENSBURGER,2014,ULTIMATE-SPIDER-MAN-Game,0,0,0,6,300,0,0,2022-01-31 21:49:26,"1 décor de New-York
24 tuiles
1 pion Spider-Man
1 pion Le Lézard
3 cubes en bois
1 planche toile d'araignée
1 dé",NULL,521,NULL
522,4,3,2,NULL,4,1,2024-11-10 21:14:38,mon-premier-tresor-de-jeux_522.png,MON PREMIER TRÉSOR DE JEUX,HABA,2010,MON-PREMIER-TRESOR-DE-JEUX,0,0,0,3,1200,0,0,2022-01-31 21:49:26,NULL,NULL,522,NULL
523,12,3,2,NULL,4,1,2024-11-10 21:14:38,triominos-my-first_523.png,TRIOMINOS my first,GOLIATH,NULL,TRIOMINOS-my-first,0,0,0,4,600,0,0,2022-01-31 21:49:26,"36 cartes triangulaires
60 fiches de récompense
4 portes-cartes
1 règle du jeu",NULL,523,NULL
524,103,3,2,NULL,4,1,2024-11-10 21:14:38,coocoo-le-clown-equilibriste_524.png,COOCOO LE CLOWN EQUILIBRISTE,OXYBUL,NULL,COOCOO-LE-CLOWN-EQUILIBRISTE,0,0,0,3,700,0,0,2022-01-31 21:49:26,"1 clown équilibriste
24 &quot;balles&quot; de couleur
1 règle du jeu",NULL,524,NULL
525,11,3,2,NULL,4,1,2024-11-10 21:14:38,memory-doc-mcstuffins_525.png,MEMORY Doc McStuffins,RAVENSBURGER,2013,MEMORY-Doc-McStuffins,0,0,0,3,300,0,0,2022-01-31 21:49:26,48 cartes,NULL,525,NULL
526,2,3,2,NULL,4,1,2024-11-10 21:14:38,docteur-maboul_526.png,DOCTEUR MABOUL,MB,1993,DOCTEUR-MABOUL,0,0,0,6,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 nez rouge
1 pine reliée à un fil électrique
11 pièces anatomiques + 1 élastique
24 cartes &quot;Docteur Maboul&quot;
Billets de 50 et 200
1 carton cache-piles
2 crochets métalliques reliés à un fil.",NULL,526,NULL
527,32,3,2,NULL,4,1,2024-11-10 21:14:38,scrabble-junior_527.png,SCRABBLE JUNIOR,JEUX SPEAR,NULL,SCRABBLE-JUNIOR,0,1,526,5,600,1,0,2022-01-31 21:49:26,NULL,NULL,527,NULL
528,11,3,2,NULL,4,1,2024-11-10 21:14:38,scotland-yard_528.png,SCOTLAND YARD,RAVENSBURGER,1984,SCOTLAND-YARD,0,1,1088,10,1000,1,0,2022-01-31 21:49:26,"1 plan de jeu
125 tickets
2 cartes &quot;coup double&quot;
18 cartes de départ (n° 13, 26, 29, 34, 50, 53, 91, 94, 103, 112, 117, 132, 138, 141, 155, 174, 197, 198)
1 tableau de parcours
6 pièces de jeu
1 règle du jeu",NULL,528,NULL
529,28,3,2,NULL,4,1,2024-11-10 21:14:38,farm-pursuit_529.png,FARM PURSUIT,JANOD,NULL,FARM-PURSUIT,0,0,0,4,300,0,0,2022-01-31 21:49:26,"56 cartes + 1 modèle
6 médailles",NULL,529,NULL
530,11,3,2,NULL,4,1,2024-11-10 21:14:38,qui-l-a-vu_530.png,QUI L&#039;A VU ?,RAVENSBURGER,2009,QUI-L-and-039-A-VU,0,1,1347,6,1500,1,0,2022-01-31 21:49:26,"1 coffre magique abritant l&#039;unité électronique
1 plateau de jeu
4 pions
1 fantômes
1 chat
9 jetons Nourriture
4 clés
4 portes
1 dé
10 portraits de suspect
1 anneau
1 coussin en carton pour poser l&#039;anneau
1 règle du jeu",NULL,530,NULL
531,11,3,2,NULL,4,1,2024-11-10 21:14:38,les-animaux-familiers_531.png,LES ANIMAUX FAMILIERS,RAVENSBURGER,2002,LES-ANIMAUX-FAMILIERS,0,0,0,2,300,0,0,2022-01-31 21:49:26,"5 planches
30 cartes",NULL,531,NULL
532,21,3,2,NULL,4,1,2024-11-10 21:14:38,hippos-gloutons_532.png,HIPPOS GLOUTONS,HASBRO,2009,HIPPOS-GLOUTONS,0,0,0,4,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
4 têtes d'hippo
4 corps d'hippo
4 lanceurs de billes
20 billes
Autocollants
1 règle du jeu",NULL,532,NULL
533,11,3,2,NULL,4,1,2024-11-10 21:14:38,les-incollables-le-jeu_533.png,LES INCOLLABLES LE JEU !,RAVENSBURGER,2006,LES-INCOLLABLES-LE-JEU,0,0,0,6,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 dé
6 pion
240 cartes questions-réponses
53 cartes SOS
1 règle du jeu",NULL,533,NULL
534,30,3,2,NULL,4,1,2024-11-10 21:14:38,chez-les-animaux_534.png,CHEZ LES ANIMAUX,CLEMENTONI,NULL,CHEZ-LES-ANIMAUX,0,0,0,3,400,0,0,2022-01-31 21:49:26,"24 cartes-puzzles
2 fiches de contrôle",NULL,534,NULL
535,103,3,2,NULL,4,1,2024-11-10 21:14:38,ton-ton_535.png,TOÏTOÏ,OXYBUL,NULL,TOITOI,0,0,0,8,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
1 livret de jeu
4 pions d'acteurs
1 trophée
145 cartes
1 dé
1 sablier
4 ardoises effaçables
4 feutres",NULL,535,NULL
536,5,3,2,NULL,4,1,2024-11-10 21:14:38,mission-calaveras_536.png,MISSION CALAVERAS,GIGAMIC,2018,MISSION-CALAVERAS,0,0,0,12,500,0,0,2022-01-31 21:49:26,"48 cartes lieux
6 cartes personnages
1 plateau de jeu
24 jetons suspicion
1 pion Nicole
1 règle du jeu",NULL,536,NULL
537,29,3,2,NULL,4,1,2024-11-10 21:14:38,jumpy_537.png,JUMPY,DJECO,NULL,JUMPY,0,0,0,4,400,0,0,2022-01-31 21:49:26,"4 grenouilles
24 jetons
4 éléments de décor",NULL,537,NULL
538,3,3,2,NULL,4,1,2024-11-10 21:14:38,j-apprends-a-compter_538.png,J'APPRENDS A COMPTER,JUMBO,NULL,J-APPRENDS-A-COMPTER,0,0,0,5,600,0,0,2022-01-31 21:49:26,NULL,NULL,538,NULL
539,15,3,2,NULL,4,1,2024-11-10 21:14:38,clic-educ-la-ferme_539.png,CLIC&#039;EDUC LA FERME,NATHAN,NULL,CLIC-and-039-EDUC-LA-FERME,0,1,770,2,1000,1,0,2022-01-31 21:49:26,"1 grille pupitre transparente
16 planches d&#039;activités colorées
40 pions de 8 couleurs (5 de chaque couleur)
Autocollants",NULL,539,NULL
540,21,3,2,NULL,4,1,2024-11-10 21:14:38,puissance-4_540.png,PUISSANCE 4,HASBRO,2009,PUISSANCE-4,0,1,626,6,900,1,0,2022-01-31 21:49:26,"42 pions
1 grille de jeu avec un système de fermeture et 1 base récupératrice de pions
1 règle du jeu",NULL,540,NULL
541,21,3,2,NULL,4,1,2024-11-10 21:14:38,monopoly-fortnite_541.png,MONOPOLY FORTNITE,HASBRO,2018,MONOPOLY-FORTNITE,0,0,0,12,1000,0,0,2022-01-31 21:49:26,"1 plateau de jeu
27 costumes en carton avec socle
15 cartes Tempête
16 cartes Lieu
16 cartes Coffre
8 cartes Mur
1 dé numéroté
1 dé d'action avec autocollants
110 jetons Point de vie
1 règle du jeu",NULL,541,NULL
542,17,3,2,NULL,4,1,2024-11-10 21:14:38,monopoly-nnditions-tricheurs_542.png,MONOPOLY ÉDITIONS TRICHEURS,HASBRO GAMING,2017,MONOPOLY-EDITIONS-TRICHEURS,0,1,916,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
1 bracelet de menottes en plastique
6 pions
15 cartes Triche
22 cartes Propriété
16 cartes Chance
16 cartes Caisse de communauté
16 hôtels
2 dés
1 liasse de billets de banque
1 plateau de banque
1 règle du jeu",NULL,542,NULL
543,17,3,2,NULL,4,1,2024-11-10 21:14:38,monopoly-empire_543.png,MONOPOLY EMPIRE,HASBRO GAMING,2013,MONOPOLY-EMPIRE,0,0,0,8,1200,0,0,2022-01-31 21:49:26,"1 plateau de jeu
4 tours
6 pions exclusifs
30 cartouches de marque
6 cartouches Immeuble
14 cartes Chance
14 cartes Empire
1 paquet de billets de banque
2 dés
1 règle du jeu",NULL,543,NULL
544,19,3,2,NULL,4,1,2024-11-10 21:14:38,dobble_544.png,DOBBLE,ASMODEE,NULL,DOBBLE,0,1,158,6,500,1,0,2022-01-31 21:49:26,"55 cartes
1 règle du jeu",NULL,544,NULL
545,19,3,2,NULL,4,1,2024-11-10 21:14:38,dobble-kids_545.png,DOBBLE KIDS,ASMODEE,NULL,DOBBLE-KIDS,0,0,0,4,400,0,0,2022-01-31 21:49:26,"30 cartes
1 règle du jeu",NULL,545,NULL
546,19,3,2,NULL,4,1,2024-11-10 21:14:38,camelot_546.png,CAMELOT,ASMODEE,NULL,CAMELOT,0,0,0,10,500,0,0,2022-01-31 21:49:26,"110 cartes
25 pions de couleur
1 règle du jeu",NULL,546,NULL
547,104,3,2,NULL,4,1,2024-11-10 21:14:38,cafnn-international_547.png,CAFÉ INTERNATIONAL,AMIGO,NULL,CAFE-INTERNATIONAL,0,0,0,10,300,0,0,2022-01-31 21:49:26,"120 cartes
1 règle du jeu",NULL,547,NULL
548,19,3,2,NULL,4,1,2024-11-10 21:14:38,buzz-it_548.png,BUZZ IT !,ASMODEE,NULL,BUZZ-IT,0,0,0,10,500,0,0,2022-01-31 21:49:26,"160 cartes
1 buzzer
1 règle du jeu",NULL,548,NULL
549,105,3,2,NULL,4,1,2024-11-10 21:14:38,cranium_549.png,CRANIUM,CRANIUM,2003,CRANIUM,0,0,0,12,1000,0,0,2022-01-31 21:49:26,"1 plateau de jeu
800 cartes
1 dé à 10 faces
1 pot de Pâte Cranium
1 sablier
4 crayons
Blocs de feuilles
4 pions
1 règle du jeu",NULL,549,NULL
550,106,3,2,NULL,4,1,2024-11-10 21:14:38,25-jeux-pour-les-petits_550.png,25 JEUX POUR LES PETITS,HOUSE OF TOYS,NULL,25-JEUX-POUR-LES-PETITS,0,0,0,3,1200,0,0,2022-01-31 21:49:26,NULL,NULL,550,NULL
551,66,3,2,NULL,4,1,2024-11-10 21:14:38,la-maison-des-mots_551.png,LA MAISON DES MOTS,JEUX NATHAN,1978,LA-MAISON-DES-MOTS,0,0,0,6,300,0,0,2022-01-31 21:49:26,"12 planches imprimées recto-verso
253 jetons dont 72 lettres avec dos à petites maisons et 181 lettres avec dos rose",NULL,551,NULL
552,107,3,2,NULL,4,1,2024-11-10 21:14:38,jeu-de-7-familles-le-roi-lion_552.png,JEU DE 7 FAMILLES - Le roi lion,DUCALE,NULL,JEU-DE-7-FAMILLES-Le-roi-lion,0,0,0,6,200,0,0,2022-01-31 21:49:26,42 cartes,NULL,552,NULL
553,11,3,2,NULL,4,1,2024-11-10 21:14:38,les-incollables-le-jeu-des-nnnigmes_553.png,LES INCOLLABLES - LE JEU DES ÉNIGMES,RAVENSBURGER,2012,LES-INCOLLABLES-LE-JEU-DES-ENIGMES,0,0,0,6,500,0,0,2022-01-31 21:49:26,"132 cartes &quot;indice&quot;
33 cartes &quot;réponse&quot;
1 gros dé en mousse",NULL,553,NULL
554,11,3,2,NULL,4,1,2024-11-10 21:14:38,les-incollables-le-jeu-des-7-familles_554.png,LES INCOLLABLES - Le jeu des 7 familles,RAVENSBURGER,2014,LES-INCOLLABLES-Le-jeu-des-7-familles,0,0,0,6,500,0,0,2022-01-31 21:49:26,"42 cartes Famille
119 cartes Questions
15 cartes Défi
4 cartes &quot;Comptez vos points !&quot;
2 roues
1 règle du jeu",NULL,554,NULL
555,9,3,2,3,8,3,2024-11-12 16:03:50,monopoly_555.png,MONOPOLY,PARKER,1996,MONOPOLY,0,1,878,8,1200,1,0,2022-01-31 21:49:26,"1 plateau de jeu
2 dés
10 pions (en métal)
32 maisons vertes
12 hôtels rouges
16 cartes Chance (uniques)
16 cartes Caisse de Communauté (uniques)
28 titres de propriété
1 liasse de billets : 100 (45), 500 (21), 1000 (21), 2000 (14), 5000 (14), 10000 (38), 50000 (20)
1 règle du jeu",NULL,555,NULL
556,11,3,2,NULL,4,1,2024-11-10 21:14:38,le-merveilleux-voyage-de-nils-holgersson_556.png,LE MERVEILLEUX VOYAGE DE NILS HOLGERSSON,RAVENSBURGER,1984,LE-MERVEILLEUX-VOYAGE-DE-NILS-HOLGERSSON,0,0,0,6,800,0,0,2022-01-31 21:49:26,"1 plan de jeu
25 cartes &quot;aventure&quot;
20 cartes &quot;événement&quot;
6 pions
2 dés
1 pion &quot;renard&quot;
1 règle du jeu",NULL,556,NULL
557,11,3,2,NULL,4,1,2024-11-10 21:14:38,les-incollables-sur-l-n-le-dnnserte_557.png,LES INCOLLABLES SUR L'ÎLE DÉSERTE,RAVENSBURGER,2003,LES-INCOLLABLES-SUR-L-ILE-DESERTE,0,0,0,8,800,0,0,2022-01-31 21:49:26,"1 plateau de jeu
2 dés
6 pions
192 cartes questions-réponses
1 règle du jeu",NULL,557,NULL
558,11,3,2,NULL,4,1,2024-11-10 21:14:38,topple_558.png,TOPPLE,RAVENSBURGER,1984,TOPPLE,0,0,0,8,800,0,0,2022-01-31 21:49:26,"1 plan de jeu tridimentionnel
1 support en 2 pièces
48 pions encastrables en 4 couleurs
1 dé
1 règle de jeu",NULL,558,NULL
559,39,3,2,NULL,4,1,2024-11-10 21:14:38,le-mot-le-plus-long_559.png,LE MOT LE PLUS LONG,CEJI,NULL,LE-MOT-LE-PLUS-LONG,0,1,728,10,500,1,0,2022-01-31 21:49:26,"1 plateau de jeu
2 séries de cartes : 
- 70 cartes pour les consonnes : B5, C5, D5, F3, G4, H4, J2, K1, L4, M4, N6, P3, Q1, R6, S7, T5, V2, W1, X1, Z1
- 33 cartes pour les voyelles : A5, E8, I7, O6, U6, Y1
6 cartes spéciales noires (dos bleu clair)
1 dé
8 pions
Jetons marqueur de tour complet
1 sabot
1 sablier (1 minute)
1 règle du jeu",NULL,559,NULL
560,11,3,2,NULL,4,1,2024-11-10 21:14:38,controverse_560.png,CONTROVERSE,RAVENSBURGER,2000,CONTROVERSE,0,1,1128,10,800,1,0,2022-01-31 21:49:26,"1 plateau de jeu
144 lettres
2 pupitres
8 autocollants
1 notice",NULL,560,NULL
561,102,3,2,NULL,4,1,2024-11-10 21:14:38,la-grande-nnchelle_561.png,LA GRANDE ÉCHELLE,SCHMIDT INTERNATIONAL,1981,LA-GRANDE-ECHELLE,0,0,0,7,1000,0,0,2022-01-31 21:49:26,"1 échelle
16 figurines
16 sacs
1 dé chiffré
1 dé &quot;couleurs&quot;
1 règle du jeu",NULL,561,NULL
562,102,3,2,NULL,4,1,2024-11-10 21:14:38,la-grande-echelle_562.png,LA GRANDE ÉCHELLE,SCHMIDT INTERNATIONAL,1981,LA-GRANDE-ECHELLE,0,0,0,7,1000,0,0,2022-01-31 21:49:26,"1 échelle
16 figurines
16 sacs
1 dé chiffré
1 dé &quot;couleurs&quot;
1 règle du jeu",NULL,562,NULL
563,37,3,2,NULL,4,1,2024-11-10 21:14:38,badaboum_563.png,BADABOUM,CAPIEPA,NULL,BADABOUM,0,0,0,4,500,1,0,2022-01-31 21:49:26,21 pièces en bois dont 1 plateau,NULL,563,NULL
564,4,3,2,NULL,4,1,2024-11-10 21:14:38,mes-premiers-jeux-zoolino_564.png,MES PREMIERS JEUX Zoolino,HABA,NULL,MES-PREMIERS-JEUX-Zoolino,0,0,0,2,600,0,0,2022-01-31 21:49:26,NULL,NULL,564,NULL
565,6,3,2,NULL,4,1,2024-11-10 21:14:38,l-autoroute_565.png,L'AUTOROUTE,DUJARDIN,NULL,L-AUTOROUTE,0,0,0,7,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
4 voitures
6 panneaux de signalisation (1 STOP, 2 Interdiction de dépasser, 1 Arrêt interdit, 1 Sens interdit et 1 Halte ! Gendarmerie)
1 feu tricolore
1 pont et son tablier
1 liasse de billets Euros
78 cartes (12 cartes-portraits, 4 roues de secours, 4 bidons d'essence, 4 permis de conduire, 4 brevets de chauffard, 2 jeux de clés, 7 cartes professionnelles, 37 cartes de code de la route et 4 cartes de crédit)
2 dés
24 jetons
1 règle du jeu",NULL,565,NULL
566,29,3,2,NULL,4,1,2024-11-10 21:14:38,woolfy_566.png,WOOLFY,DJECO,NULL,WOOLFY,0,0,0,5,1000,0,0,2022-01-31 21:49:26,"1 plateau de jeu
4 éléments pour la maison
1 loup
1 marmite
3 cochons
3 dés
1 règle du jeu",NULL,566,NULL
567,108,3,2,NULL,4,1,2024-11-10 21:14:38,pixel_567.png,PIXEL,EDUCATIONAL INSIGH,2007,PIXEL,0,0,0,6,700,0,0,2022-01-31 21:49:26,"1 plateau de jeu
95 pions (30 bleus, 30 orange, 20 jaunes et 15 roses)
1 règle du jeu",NULL,567,NULL
568,35,3,2,NULL,4,1,2024-11-10 21:14:38,harry-potter-les-couloirs-de-poudlard_568.png,HARRY POTTER - Les couloirs de Poudlard,MATTEL,2002,HARRY-POTTER-Les-couloirs-de-Poudlard,0,0,0,8,1000,0,0,2022-01-31 21:49:26,"33 jetons
25 cartes événement
8 pions-chapeau (2 de chaque couleur)
4 emplois du temps
4 portraits d'élève
1 plateau de jeu
1 dé à quatre faces
1 règle du jeu",NULL,568,NULL
569,15,3,2,NULL,4,1,2024-11-10 21:14:38,puzzle-par-dnnpartements_569.png,PUZZLE PAR DÉPARTEMENTS,NATHAN,1986,PUZZLE-PAR-DEPARTEMENTS,0,0,0,8,700,0,0,2022-01-31 21:49:26,"116 pièces
1 poster",NULL,569,NULL
570,15,3,2,NULL,4,1,2024-11-10 21:14:38,puzzle-par-dnnpartements_570.png,PUZZLE PAR DÉPARTEMENTS,NATHAN,1981,PUZZLE-PAR-DEPARTEMENTS,0,0,0,8,700,0,0,2022-01-31 21:49:26,"1 support
96 pièces (en bois)",NULL,570,NULL
571,23,3,2,NULL,4,1,2024-11-10 21:14:38,le-jacquet-et-le-backgammon_571.png,LE JACQUET ET LE BACKGAMMON,INCONNU,NULL,LE-JACQUET-ET-LE-BACKGAMMON,0,0,0,8,1000,0,0,2022-01-31 21:49:26,NULL,NULL,571,NULL
572,66,3,2,NULL,4,1,2024-11-10 21:14:38,enigmo_572.png,ENIGMO,JEUX NATHAN,1997,ENIGMO,0,0,0,9,500,0,0,2022-01-31 21:49:26,"1 boîtier avec 10 volets et 1 roulette
77 cartes recto-verso
2 dés
1 bloc
1 crayon
1 notice",NULL,572,NULL
573,70,3,2,NULL,4,1,2024-11-10 21:14:38,une-vie-de-chien_573.png,UNE VIE DE CHIEN,EURO GAMES,2000,UNE-VIE-DE-CHIEN,0,0,0,12,1200,0,0,2022-01-31 21:49:26,"1 plateau de jeu
6 figurines de chiens de 6 races différentes
6 fiches de chien
1 dé à 6 faces
6 sets de 13 cartes (1 set par chien)
6 cartes &quot;Terrain vague&quot;
15 marqueurs &quot;Poubelle fouillée&quot;
30 marqueurs &quot;Os&quot;
6 marqueurs &quot;Faim&quot;
12 marqueurs &quot;Journal&quot;
48 marqueurs &quot;Pipi&quot; (8 de chaque couleur)
1 marqueur &quot;Véhicule de la fourrière&quot;
1 règle du jeu",NULL,573,NULL
574,96,3,2,NULL,4,1,2024-11-10 21:14:38,le-juste-prix_574.png,LE JUSTE PRIX,TF1 GAMES,2010,LE-JUSTE-PRIX,0,1,1114,8,700,1,0,2022-01-31 21:49:26,"220 cartes
1 planche-réponse effaçable et son feutre
1 porte-cartes révélateur pour les estimations
1 piste de bowling et de mini-golf
1 but de football et son gardien
1 sablier
1 balle
4 jetons
1 roue
1 bloc score
6 pions &quot;quilles&quot;
6 dés
7 billets
1 tyrolien et sa montagne
1 livret réponses
1 livret animateur",NULL,574,NULL
575,96,3,2,NULL,4,1,2024-11-10 21:14:38,la-roue-de-la-fortune_575.png,LA ROUE DE LA FORTUNE,TF1 GAMES,2008,LA-ROUE-DE-LA-FORTUNE,0,1,1305,8,700,1,0,2022-01-31 21:49:26,"1 tableau révélateur d'énigmes + son pied rotatif
4 roues Manches
1 roue Finale
1 plateau support de roue
135 cartes énigmes dont 8 énigmes personnalisables
4 caches cartes
1 cible Rapidité
1 sablier (30 secondes)
1 bloc Gains
1 règle du jeu",NULL,575,NULL
576,109,3,2,NULL,4,1,2024-11-10 21:14:38,din-n-bin-n-phu_576.png,DIÊN BIÊN PHU,JEUX DESCARTES,NULL,DIEN-BIEN-PHU,0,0,0,10,500,0,0,2022-01-31 21:49:26,NULL,NULL,576,NULL
577,93,3,2,NULL,4,1,2024-11-10 21:14:38,hot-cocot_577.png,HOT COCOT,BIOVIVA,2008,HOT-COCOT,0,0,0,6,300,0,0,2022-01-31 21:49:26,"5 coquetiers en bois
6 œufs en bois
12 baguettes en bois
1 règle du jeu",NULL,577,NULL
